id,review_id,review_title,comment,review_star_rating,author,product_asin,date
808,R3GV0IQR1UHV01,Amazing headset,"I was searching for a new Bluetooth headset to replace my old one which was horrible all the way around. This one is amazing works great, great sound quality and so far seems to have a great battery life. I would recommend this product to anyone.",5,Brenda McKenzie,B0D7MPTDH1,2024-07-17
809,R32EWRY9QZZFLB,It is great value for money.,"This is a great product. I bought it for work and I am very happy with its quality. It works well for all the applications I use in the office, is comfortable to listen to and is a great value for money.",5,Ron Roberts,B0D7MPTDH1,2024-07-24
810,R3KDYUB30IUIT3,Nice item,Pretty nice product. Definitely can't beat the price. Nice clear clean conversions. Distance is pretty fair. Battery seems to be lasting for days. No complaints over this way,5,Donna408@yahoo,B0D7MPTDH1,2024-07-23
811,RXXG8NSEWG94Y,Good earbuds with Amazing value for money.,"The sound quality is very good and you can control the volume of your device through the earbuds. They are also very comfortable to wear - usually my earbuds fall out when I'm walking around, but these stay firmly in place. Overall, I'm very happy with my purchase and it's worth the money ????",5,Jarvis Givens,B0D7MPTDH1,2024-07-23
812,R1XJEJTSLRZTIC,Would definitely recommend it.,This is a great headset. I use it every day for office calls. The sound quality is great. The microphone is great. The noise canceling is also great. The battery life is good. Would definitely recommend it.,5,Jorge Bonilla,B0D7MPTDH1,2024-07-20
813,R2UC0ZXCB6NQLF,Love these headphones!,"Bought this headset and immediately fell in love with it. Setup was very easy. Once connected, I can see the battery level percentage on my phone. The microphone is great. My dad has hearing problems but when I use this headset to talk to him he can hear everything without any problems!",5,Amazon Customer,B0D7MPTDH1,2024-07-24
814,R2ZP9DI78TN8RW,Small and compact.,"I work from home part of the week and I wanted a pair of headphones for my work and home office and I am very happy with it. I chose it because of the price and shape, this is great because it's compact and comes with a hard case to protect it when traveling.",5,Brett Trommler,B0D7MPTDH1,2024-07-20
815,R2NANZVOMHREV5,This works good,"This is working pretty good as long as the weather cooperates. It's made my channel change faster too if that makes any sense. It gets a lot of channels but I'm still having a problem with one channel coming in. It could be them. If it continues to work good , I plan to buy another for the bedroom. It's also less invasive with it's small size.",5,Kate,B0D99QQ7JL,2024-07-20
816,R32WT53EMEE0MN,Small but mighty,"I was very surprised when this arrived in my teeny tiny mailbox!  I was more skeptical than I was when I ordered as there were mixed reviews.  It’s a two minute setup and scan.  I was pleasantly surprised at the number of channels this picked up and the amazing picture quality.  I had owned the old style thin plastic you hang in the wall.  What an upgrade!  It hides behind the TV nicely for a clean look.  The price was amazing too.  Almost half of the flat style prices.  I tried to count the number of channels this picked up but stopped at 60.  Great variety from old movie musicals and westerns etc.  to true crime and even an old game show channel.  I’ll have no problem finding something to watch!  I would definitely recommend this.  For the price and ability to return,  what do you have to lose?",5,Lisa Miller,B0D99QQ7JL,2024-06-29
817,RKC6T4VIOJJSQ,This one worked!!!,"I refused to pay $400 in Cable TV bills any longer. So I gave this a try and was able to pickup local Channels and more!!!  I’m so happy with this purchase. Connected the USB in the back and had my TV search for channels (check your TV manual or YouTube). Easy installation, long cable. Had to move the antenna part around the TV to get the best signal. I haven’t moved it since then.  Worked like a champ!!!  Next thing I knew I was watching Wheel of Fortune. LOL  Getting another one for another TV.",5,SL Pn0iBoi,B0D99QQ7JL,2024-07-21
818,RGWT1B581BZN1,Best antenna for local channels.,"Best antenna ever if you need one for local channels, please. Buy it.",5,Sharon Washington,B0D99QQ7JL,2024-07-17
819,R3LKFO3V2V5V93,Great for getting local channels,Put this antenna in my window and downloaded over 29 channels to watch for free. Even get my local channels which is what I really wanted. Stays in place and has a clear picture. This is really worth the money if you want to get rid of your cable bill,5,Michelle,B0D99QQ7JL,2024-07-21
820,RR4KID1KX69N3,Great reception easy to hang,This antenna works great on my television. It was easy to connect and my picture looks great! The channels move so much faster than before.,5,EA Iannino,B0D99QQ7JL,2024-07-11
821,R3UJG1JL6OVXBK,Works Great - Samsung TV Works with this Great But,"I saw other reviews on here that it didn't work on Samsung TV.  It does, but you have to go to broadcast to make it search for the channels.  It doesn't automatically detect the antenna and add it as an input.  Also the antenna channels just get added to the Samsung TV channels.  Once I googled this and figured it out, it worked great.  Maybe some of the people who gave it bad ratings will read my review.  I got more channels with this antenna than I did with my old fashion antenna with the rotor on the roof as it was destroyed in Hurricane Beryl.  It works great but who would have thought you have to go to broadcast to get it to work.",5,A. J. Sol,B0D99QQ7JL,2024-07-25
822,R2V695GFZ3XO83,WOW! WHAT A DIFFERENCE!,"I received this product about an hour ago to replace an indoor antenna I got on Amazon two days ago.  My TV is not near a window, is on the first floor, andI positioned it on the wall about 10 ft. off the floor  (the distance above ground level), using the enclosed double sided stickey strip.  I had previously checked on line for TV analysis maps to find the best place for the most channels.  Up 'til now I was getting from five to seven clear channels both on the original plastic square adhesed wall antenna as well as the Amazon one recentlt purchased. After placing this antenna in the same location (albeit 6 inches higher up the wall since the previous one had to sit atop a tall curio cabinet) , I was shocked when scanning for available air digital channels when the scan went past 7 and ended with 36 channels which locked into the memory.  The picture is fantastically clear and the channel selections are more than I could have imagined, having beel limited to 5 for the past several years. DUH! At age 84 the ups and downs the ladder for multiple location changes was getting tiresome!  In a nutshell, I LUV, LUV, LUV this antenna!",5,Amazon Customer,B0D99QQ7JL,2024-07-12
823,R3S5OL4A8TUBKX,Antenna,Can not receive channel 7.,4,Ting Loo,B0D99QQ7JL,2024-07-09
824,R208KR9Z4WCE2T,"Quick to set up, terrific reception","Faster than it takes to turn on the TV, load YouTube TV, select a channel, and then a show, I plugged in this gem and scanned 78 channels. So quick, so easy, so much fun. Canceled YouTube TV ($75/month).",5,JJ,B0D99QQ7JL,2024-07-08
825,R3DHOJ007A42Q,Nice gadget,"Easy set up, solved my connection issue as my router is at the opposite end of the house. Good product at a great value",5,Denise Dugo,B0D7LYYWG8,2024-07-24
826,R1YRIZJOL47K4D,Good Product for a Great Price,Easy setup and seems to be working well for my needs. I recommend over more expensive ones that do the same thing.,5,Christina & Eric,B0D7LYYWG8,2024-07-18
827,R3B7PG43KLJYYL,Product works as advertised.,Product works fine.  Instructions are very clear.  There is a lag time when it connects the first time.  Price is very good.,5,Jeanne Walsh,B0D7LYYWG8,2024-07-13
828,RCPPZY1RBXGYK,Easy setup,Love that the setup was super quick and easy and it starts working right away.,5,Amazon Customer,B0D7LYYWG8,2024-07-22
829,R1UHOKIUZJ8UQQ,Compact and easy to install,Using it in and outside of the US and it works great!!,5,Alexisp70,B0D7LYYWG8,2024-07-22
830,R1XOFIFOK96N1I,Easy Installation,Installation was very easy and the instructions are very clear. I just received it today and am thrilled by the results!,5,Sherry June,B0D7LYYWG8,2024-07-14
831,RZW3HJB4RTB2L,Great product,Exactly what I wanted works great easy setup  love this product,5,Tiffany mcclelland,B0D7LYYWG8,2024-07-17
832,R139JIK43VDUMZ,Works great,Easy setup...works great,5,Jamie A,B0D7LYYWG8,2024-07-21
833,RY9RQP0V1K7AL,IT ACTUALLY WORKS!,We live in a home made out of brick. We have always had an issue with the rooms in the back of the house with the signal strength for the Wi-Fi. My son recently rearranged his room and moved his TV to a different wall and his TV would lag so badly and very often. So I looked up some of these devices...after reading reviews and looking at prices...I decided to purchase this one and let me tell you...I was scared we were going to plug in and set up and it was not going to work BUUUUUUTTTTT...........IT DID WORK!!! Amazingly!!!! And it was SUPER easy to set up and connect. Literally took like 5 mins give or take. Now the 2 back rooms are on par with the rest of the house and I don't feel like I am over paying for our Internet service!! I would definitely recommend this product and I will most definitely purchase again when it's needed! Stay safe everyone and God bless!!!,5,Irma L,B0D7LYYWG8,2024-07-23
834,R2FRIAB8B0Q2GB,EXCELLENT!!!,"I just received the box. Very small box so I was kind of worried. Looked at the very easy instructions and followed them to a T. Has diagràms and photos with each numbered instruction. It has instructions for you cellphone and on the other side for your PC. SO EASY to follow. My main Wi-Fi router is 3 rooms away and this is the first time in a year of living in my apartment that I have 100% Bars on my phone, PC and TV! Thank you so much! GO BUY THIS LITTLE GUY! You will not be let down!!!",5,Kelli Mims,B0D7LYYWG8,2024-07-01
845,R39Q2M07EAQIIS,A nice customizable smart watch,"You can change the watch face to many different options.  Bluetooth setup was pretty easy and messages are coming through in real time.  Has a heart rate monitor and step counter.  All in all, a good value for the money.",5,Travis,B0D74N1YNK,2024-07-21
846,R3L4JTMS3MNGXP,Great Smart Watch! Screen is Wonderful!,"I needed to replace my OEM watch from the same company as my phone.  The battery life was dwindling swiftly.  I have purchased a watch from this company for my wife previously so I decided to get another.  1. The cost is amazing for the features I get. 2. The screen is super bright 3. The available apps cover everything I would want in a smart phone including text messaging, taking calls on my phone and all of the expected health apps (steps, O2, Heart, Exercise etc...) 4. The battery life is incredible.  I've had it off the charger for a full day and the battery life has barely moved.  Anyway, I highly recommend this watch. 2 bands, a metal and rubber are both great quality, I use the rubber one, but may switch them out if I have a function to attend.",5,Michael Harvey,B0D74N1YNK,2024-06-27
847,R36N0XVAZT7YR8,BEST SMARTWATCH EVER!!!,"This isn't just any smartwatch—it's packed with more features than even the most expensive models over $500. With a large, vibrant screen that beautifully showcases its graphics, it’s incredibly user-friendly and syncs with your phone in seconds.  And the best part? You don't even need a smartphone to enjoy all its amazing features; the watch itself offers plenty of exciting functionalities.  Get it now, and you won’t regret it!",5,Makaay,B0D74N1YNK,2024-07-05
848,R341M5YC1AFNR8,Love this watch!,"This smartwatch is fantastic! It seamlessly blends fitness tracking with style. I love how it monitors my heart rate, sleep, blood pressure, and oxygen levels throughout the day. The Amoled display is vibrant and customizable with different dials or personal photos. Plus, it comes with two straps—a stylish steel one and a comfy silicone one. Perfect for anyone who wants a reliable fitness companion with a touch of elegance. Great gift idea too, with 18 months warranty and excellent support!",5,SS,B0D74N1YNK,2024-06-25
849,R2OW5BFGANI5E,I love this Watch,"This is a beautiful watch that comes with two strap options, one metal and one rubber. The watch works very well. It connects well with the cell phone and has many functionalities. I recommend!",5,Mauro Baremberg,B0D74N1YNK,2024-06-28
850,R1CH8DCNTSN3NB,"Sleek and health-oriented, cost-effective smart watch","The first thing that stood out to me was the sleek wristband. Overall, it has a minimal design too, so there's not much to find faults with. The fitness apps work well so far. I can't comment on waterproofness or longevity, but I'll try not to submerge it, and hopefully I'll be okay.",5,Eric,B0D74N1YNK,2024-06-25
851,RJB4TQ5V4FJBZ,Very nice,"A smartwatch that looks good, has all the functionality you need, and won't break the bank. Pretty good piece of tech, the battery lasts a couple of days depending on how much you use it. It tracks your exercise, sleep, and heart rate very accurate compared to my other fitness band.",5,Carlos,B0D74N1YNK,2024-07-01
852,R1327CGPSK5MIO,Great watch!,"I like to try different budget watches to see which is worth the money and let me tell you, this watch is top notch for what you pay for it. If you need the watch to count steps or anything fitness related , then this will be the watch for you! If you need a watch to pick up phone calls , make phone calls or answer text messages, this is the watch for you! Blood pressure, sleep analysis, or anything health related… then this is the watch for you! Compared to other watches , this watch is smooth as butter. You can tell when you swipe, at how well made and programmed this piece is. Definitely an A+++++ buy.",5,Syphu,B0D74N1YNK,2024-07-06
853,R197QXFXRE8MCP,A SMART WATCH THAT'S REALLY SMART!,"This KC88 “Smart” watch does just as much as any other smart  watch on the market but you would pay a lot more for most of the others.  Once you down load the required easy to use apt to your smart phone you’re ready to go. It has a magnetic easy to connect charger which, depending, on how you  use the watch, will give you a very acceptable two or three day charge.  It is a multi-purpose watch.You can do many things with it. You can find  your heart rate, and blood pressure, check the weather any place in the world, count your steps and monitor your other exercise programs. You can easily check your phone messages and easily respond. I’ve had the watch for only two weeks and every day I’m finding new things it can do. I’m pretty sure it will do most everything the other, more expensive smart watches can do. It also comes with an 18 month warranty.  I’m not a high tech person but I’m finding this watch easy to use. I will give this watch a five star rating and would not hesitate to recommend it as one of the most useful  watches I’ve ever had!!",5,Greenacres Kid,B0D74N1YNK,2024-07-25
854,RCHVQAAWDA50Y,Outstanding!,"I bought this watch as my “work watch” while I have been doing work around the farm. I have damaged watch faces on multiple occasions so I wanted this upgraded version of my existing watch as one I did not need to baby in any way.  After a couple weeks of harsh use, I am very impressed with this watch. I have settled on two watch faces and am leaning towards the orange on as my preferred one since it is easy and quick to read.  This watch measures all my vitals perfectly as compared to my dedicated unit.",5,E Bob,B0D74N1YNK,2024-07-11
855,R2QFN2A5INLS6M,Great Movie.. but do we have to watch it every time it's on?,"I loved this movie the first time I saw it, and the second, but my husband insists on watching it every time it's on! So just be ware, if you get it, you might have to watch it over and over again... could be worse I guess!",5,Hilda,B0D73DHHV5,2024-07-17
856,RIJ0TXD96KBI9,I had to give it a chance,"It looked and sounded like a great solution but unfortunately it didn’t work for me. It couldn’t find any of the 40 channels it said were available. Maybe it was the steel siding on the house. In the instructions on line and with the ones sent with this antenna it said it should be plugged into the antenna on the house. Well, if I had that, what would I need this for? Hooking it up to a power source could be a problem for some. It got one star because it looked nice and seemed well manufactured.",1,Kindle Customer,B0D73DHHV5,2024-07-18
857,R30RXLYJ1LVKAV,Conexión,"Es fácil de instalar y funciona excelente, recoge muy bien la señal y me permite acceder fácilmente a diversidad de canales locales e internacionales",5,DebbieQuinonesMedina,B0D73DHHV5,2024-07-13
859,R3DKGU150GTX38,Who has not,Who has not seen Jeremiah Johnson if you haven’t ever seen Jeremiah Johnson you’ve got to watch it. This is another movie. I could watch 1000 times and never get tired of it.,5,Theo62,B0D73DHHV5,2024-07-13
860,R189Q8L1W065VT,It's better than my last one,"It works really well, because it's powered you can put it in back of your TV. Didn't get all the channels but most of them.",4,Leon,B0D73DHHV5,2024-05-28
861,R3VMPWDKLOSAQ,Oops...,"As an edit to my prior review, these adapters were actually used to connect my wired headphones to my Android phone (NOT my iPhone).",5,Amazon Customer,B0D73DHHV5,2024-07-16
862,RF4B5SML7RPRO,Take your chances,"I bought this in hopes of replacing one I'd purchased a few years ago. My current one gives me about 30 channels. This includes local ABC CBS, NBC, etc. However, sometimes the picture is random dots and sketchy. I was hoping this would improve the signal. On the first scan, I lost channels. On a second and finally a third, I got all my channels back, but no improvement in signal. I still had the sketchy picture at times. I live in a suburban area with the towers about 20 miles from my residence.  I am returning this product.",3,aewillis65,B0D73DHHV5,2024-07-23
863,R3UYOJ7B6ZZGZ7,Didn’t pick up any channels,Went on through setup and reprogrammed tv— only 3 black and white channels— a big waste of .$$.,2,diveman,B0D73DHHV5,2024-07-14
864,R2EE86CAXRZ1X8,My favorite movie of all time,"I probably have watched this movie 20 times after it was released in theaters, and another 20 times whenever it aired on GRIT. I figured it was time to buy the DVD to add to my collection of classics to watch unedited and uninterrupted. PS. Read the book ‘Mountain Man’ by Vardis Fisher. It is the most entertaining of the two books that inspired Robert Redford to make this movie.",5,Joe Heissler,B0D73DHHV5,2024-06-13
865,R2ZNF9MO4R0SD1,Great product,"I got this for my soon to be two year old. He instantly enjoyed the camera. Works great. Has a lot of neat features. For example, there’s a lot of filters and you can also record videos and as well as play games. I would definitely buy another one if he breaks it.",5,Jocelyn,B0D45WN7G9,2024-07-24
866,R1U34CVVUFL835,Decent camera for kids - bigger with small screen - not rechargeable,"Overall, I wasn't that impressed with this kid's camera. It's a bit larger than I expected. Compared to the size of the camera, the screen is small. The most elaborate part of the camera is the Bluey character on the front. Another thing that was disappointing was that the camera runs on batteries and is not rechargeable. Rechargeable is always better. Other than that, the camera works decently and I like that it came with a memory card. Like most kids' cameras that I have come across, it has a few games on it too. Overall, the camera works decently, but there are better options out there.",3,D,B0D45WN7G9,2024-07-20
867,R2CJUUKTIEBPWF,A nice digital camera,"I thought my granddaughter would appreciate this and she does! I have purchased many digital cameras in the past and this one is okay. It comes with memory but not batteries. It takes 3 AA batteries and you need a Phillips screwdriver to add and remove them. You can take pictures, videos, and play games with the camera. Again it’s just okay, figuring out how to choose the choices took a minute (clicking the camera shutter button on the top), but it is what it is. Within the first 30 minutes, she managed to lock up the camera, which took screwing the battery out by again locating the Phillips screwdriver to loosen the cover. After that, we turned it on and it was fine.",4,Kenneth B Stanciel II,B0D45WN7G9,2024-07-17
868,RXGXVP3X1YS37,A Perfect Snap for Little Photographers! Pretty big.,"I recently bought the ekids Bluey Kids Camera for my grandkid, and it looks like a fantastic choice for young photographers. The camera is super easy to use, with big buttons that make taking photos a breeze. The built-in memory card is handy, and it’s nice that it’s ready to go right out of the box. My grandkid will love decorating their photos with the cool Bluey-themed frames and stickers. Plus, the little screen is perfect for viewing pictures and videos. One downside is that it requires 3 AA batteries, which I didn’t realize I needed to buy separately.  All in all, this camera seems like a great way for kids to explore their creative side and capture fun moments.  + Easy controls + Fun decorations + Includes SD card + Built-in games + Colorful screen  Hope this was helpful!",5,Carlos Pena,B0D45WN7G9,2024-07-23
869,R20HBIS8T89HSE,Most adorable camera!,"We love this Bluey camera! First camera for a 3 YO, yes probably a bit young but smart enough to figure it out and it’s easy for her to hold and use. Very good quality, made well and will stand up to kids wear and tear. Overall I’d recommend this camera for your young photographers ??",5,LaDiDa,B0D45WN7G9,2024-07-16
870,RW3TDFGCFM7AE,IT’S GOOD,Easy to set up. Easy to use. On the small side for smaller hands.  Our young Bluey fan loves it!,5,DisneyDenizen,B0D45WN7G9,2024-07-18
876,R301GYB91EY9YU,Good movie,Good movie,5,bill vicnaire,B0D9F79XRT,2024-07-22
880,R2JUU0Y5B6WGPV,There are four Riddick Movies - But this one can stand by itself,"Spoiler Alert, I'm going to cover a lot of details about this movie. If you don't want to read this then stop now and just watch the movie. It's worth the time and if you like fast paced Sci-Fi you will enjoy this movie.  First and foremost, I love the Vin Diesel character ""Riddick."" But truth be told, if you don't go for this type of Sci-Fi then just watch ""The Chronicles of Riddick (TCOR)."" It is one of my favorite movies. This movie picks up where TCOR left off, with Riddick bored and paranoid after assuming the role of the Grand Marshal. You simply have to watch TCOR in order to get this. He arranges with some of his enemies to take him back to his home world (Furia). But instead, he winds up on ""not furia."" A backstabbing betrayal by the Necromongers leaves him stranded and slightly wounded on this far away hostile planet.  What follows is a great story of adaptation, survival and good old fashion ""I'm the alpha and you would have saved a whole lot of lives and butt-kicking if you had just started with that."" But no, after battling through some really hideous, poisonous and downright scary reptile like monsters and befriending a really cool looking alien dog (the dog steals the show with every appearance) Riddick emerges in to a fairly safe part of the planet with no monsters (as of yet).  He stumbles up on an abandoned relay station and sends out a distress call.  Two different ships of mercs show up to try and hunt him down for the bounty on his head. What happens after that is some really good story telling by whoever made up this story. At this point if you want to find out what takes place in this final installment for the Riddick franchise I suggest you watch the film. This movie will not win any Oscars, but the action, suspense, drama and CG effects are outstanding. There's LOT'S of action and plenty of Riddick slays the bad guys (Heck Riddick slays everybody, good and bad). Some great one liners and Katee Sakhoff and Matt Nable, both deliver great performances. It helps a lot if you are familiar with the earlier works, especially ""Pitch Black"", but if you are not you should still enjoy this film.  I hope you find this helpful, and you keep a stiff spine.",4,W. Gordon Brown,B0D9F79XRT,2023-11-07
882,R24JFZQWLDGTD1,Perfect remote,It works perfectly the batteries holds long and I dont have to charge it every 5 minutes,5,It works wonderfully I would definitely recommend it ??,B0D8FQHGR7,2024-07-20
883,R1VVSBF8UPCXM1,Product was good,Kids liked it,5,Mary,B0D8FQHGR7,2024-07-19
885,RST8KQSVXAL2L,GARBAGE,These controllers suck. They never connected. The other reviews are cap!,1,Chanelle Gooden,B0D8FQHGR7,2024-07-24
888,R2FI5QL4UY6RUG,Inexpensive Great Keyboard for newest iPad Pro 2024 M4,"I learned fairly quickly that the newest  lightest iPad becomes heavier with a case, add a keyboard and the lightest iPad is heavy. I have an Apple keyboard with an integrated case. It only has two angles. It is expensive and very heavy. This case has a removable keyboard which is great when you don’t need it. But it does not have a trackpad. I rarely use a trackpad because I use external keyboards for my Mac not the built-in one. Others may find this a dealbreaker. But you cannot beat this price. The Bluetooth connected quickly, and I am typing this review on this keyboard.",5,KMREVIEWER,B0D4QV56KG,2024-07-17
889,R3NH6FRXJAPNAY,Impressive product for the price,"The most impressive feature is the modern curvy design. Item comes very well packaged with good quality materials. You will get the charging case, the earbuds, a charging cable, different size sleeves and user’s manual. Using them is straight forward and well described in the user’s manual.  The most impressive feature is the modern curvy design. Item comes very well packaged with good quality materials. You will get the charging case, the earbuds, a charging cable, different size sleeves and user’s manual. Using them is straight forward and well described in the user’s manual.  Charging case lid is sturdy and firm. Earbuds snug nicely in place in the charging case and the magnets hold the earbuds in position firmly. Pairing to my cellphone was fast and charging the earbuds was quick.  Earbuds fitted very well in my ear and held up nicely. I did some running and weightlifting with them in my ears and had no issues with them falling down. Earbuds held up in my ear without a problem. The box does come with small, medium, and large size earbud sleeves to fit the needs of your ear. Earbuds come with the medium sleeves already installed which are the ones that fitted perfectly in my ear. Sleeves are soft and adapt to your ear shape well not like other brands that after awhile they start hurting your ear canal. Earbud sleeves close nicely against your ear omitting many outside noises.  I was very impressed with the sound quality. These earbuds sound just like my old more expensive high-end earbuds. Sound quality is snappy yet refined to the delicate audiophiles. I tested a range of music from EDM, Reggaeton, Country, Classical, Pop and Rock. All tracks sounded crisp. I have to say that the sound quality is very well balanced. You get good lows, crisp mids and clear highs. I have tested several earbuds in the $150-200 range that sound like crap by overwhelming lows and highs over mids or by enhancing mids by sacrificing lows and highs.  Overall, I am very satisfied with the product and highly recommend the product to anyone that likes cool modern designs and good sound quality.",5,Waddle,B0D66QZQ2Y,2023-09-25
890,RTXNH1FF61JNU,"Works well, mike is good, sound is fine","These work well. They initially paired quickly just by opening up the case to put it into pairing mode. Once initially paired, re-pairs quickly when taken out of the case and turns off right away when put into the case. The Bluetooth stays connected. On my Samsung phone I can connect to both this and a galaxy watch via Bluetooth at the same time. The % case charge remaining is a great feature and there are flashing indicator bars on the case to let you know each is being charged. The display does turn off after a little while (unsure if its just by time, or whether the buds are fully charged). The case is nice and light and small but seems solid and is a slightly tactile plastic, not the real slippery kind. The earbuds are a very light, comfortable and fit without seeming like they will fall out easily. The microphone quality is good. The sound quality is fine although not too hi-fidelity for serious music listeners, but that is to be expected because of the size and these don’t have silicone earbud coverings. The case top is magnetic, attached to the rest of the case, and the buds fit securely into the case via a magnet and are easy to get out of the case.",5,alanp,B0D66QZQ2Y,2023-08-08
891,R3MU22HPACNVKT,"Fantastic, affordable, high quality earbuds!","I absolutely love these earbuds. I am so impressed with the quality, especially for such an affordable price. I love the sleek, small design of the case that will fit easily in a pocket or purse. The battery status indicator on the front for the charging case and both earbuds is such a cool feature, so I always know when it's time to charge them up. The earbuds themselves were really comfortable in my ears and have a beautiful, sleek design as well.  I love the button on the back of the earbuds for the controls (play, stop, answer calls etc.) because it is easy to find and use.  Other earbuds that use a touch design have been frustrating for me because when I adjust them in my ears, I wind up doing things I don't mean to, like hanging up on a phone call. So I truly appreciate the design of these earbuds.  They were very easy to connect to my Samsung phone and the quality of the sound is awesome. They sounded great when watching movies, listening to music and talking on the phone.  I recommend these earbuds to anyone looking for a fantastic pair of earbuds at an affordable price. You won't be disappointed!",5,Julie C.,B0D66QZQ2Y,2023-08-23
892,R1XITGEKXG8ZG5,Love the new size of the charger and carry case!,"I had the earlier version of these and they had a large battery.  It was a good design because the large battery could also be used for charging your phone because it had a USB port.  But I digress, let's talk about the new ones!  I have always had problems with trying to keep earbuds IN my ear, they were always falling out.  These seem to be the perfect ergonomics as I haven't dropped one yet.  I gave them a 5 on sound because I use the clunky over-the-head sound canceling ones and there is no way to get that with ear buds.  But the sound of music or TV (Bluetooth to the TV so I don't disturb my hubby) is great!  Clear, crisp and the battery hasn't run out yet.  In fact they came already charged, a nice touch.  Packaging is very nice, would make a nice gift because it isn't in some plastic bag.  The unit comes nicely boxed with a foam insert that is made to fit exactly.  I did have a learning curve... to get them out you have to push sideways a little.  Maybe just my stumbly fingers, but now I know the secret to getting them out easily.  All in All, great product and price for a compact setup!",5,PJAXON,B0D66QZQ2Y,2023-09-03
893,R1AAW1VLRRYCJN,Excellent Wireless Earbuds At A Great Price,"I was really surprised how good these earbuds are given their low price. Sound quality is outstanding. I mainly use them for listening to podcasts, but they also sound great when playing music. They pair easily with my iPhone 12 mini and the WiFi range is impressive. I also find them very comfortable to wear for extended periods and they stay put. The case is small and the earbuds snap easily into charging position. The display of charging status on the outside of the case is also a very nice feature.  Definitely a good choice if you are looking for value priced earbuds.",5,Mr. T D,B0D66QZQ2Y,2023-09-09
894,R2DN1K0LXO8KYJ,Fantastic Wireless Earbuds with Impressive Features,"I recently purchased the Occiam wireless earbuds and I must say, they have exceeded my expectations in every way possible. I was impressed by their sleek and modern design. The earbuds fit comfortably in my ears and stayed securely in place.  The sound quality of these earbuds is great. The audio is crystal clear, whether I'm listening to my favorite music or taking calls, the Occiam earbuds deliver an enjoyable experience.  One of the standout features of these earbuds is their impressive battery life. With a single charge, I can enjoy up to 8 hours of continuous playback, which is perfect for long commutes or extended gym sessions. The charging case also provides an additional 40 hours of battery life, ensuring that I never run out of power when I need it the most.  The Occiam wireless earbuds are also incredibly convenient to use. They seamlessly connect to my devices via Bluetooth, and the touch controls on the earbuds allow me to easily adjust the volume without reaching for my phone. The earbuds also have a waterproof rating, making them resistant to sweat and rain, which is ideal for active individuals like myself.  I highly recommend the Occiam wireless earbuds to anyone in search of a high-quality audio experience.",5,Ken N,B0D66QZQ2Y,2023-09-11
895,R1OOWRE0LPOD49,"Sleek, simple, good price, wireless charging!","Occiam has come through with another solid set of wireless earphones for a solid price. The added ability to wirelessly charge the case is a nice touch. Besides that, it has all the features you'd expect, with quick connectivity, good range, good sound quality, solid battery (in my experience so far), and a small, sleek case.  Some might prefer a touch-sensitive interaction over the physical button on these buds, but in my experience the touch-sensitive approach leads to a lot of accidental pausing and track skipping. So the button is an improved experience in my opinion.",5,Johnny Coster,B0D66QZQ2Y,2023-09-23
896,R3LGNNQ5Z54MVZ,"Comfortable, Good battery life, low-profile and they don't fall out","I usually avoid this style of earbud because I'm worried about them falling out but these seem to do great. I'm not doing any vigorous activity with them but I'm on my feet moving around all day and I haven't had an issue.  I like how small and low-profile the case is and the earbuds themselves. They feel well-made. The other nice thing about this style is that they allow you to hear your surroundings as well. Sometimes I want to block out sounds around me, and sometimes I want to be able to hear when my wife is saying something to me from the other room while I'm cooking, or hear when a cyclist is about to pass me on a walking path. These allow for that. You sacrifice bass response for that but for general listening and particularly podcasts/audiobooks these have great clarity.",5,mybedsonfire,B0D66QZQ2Y,2023-09-18
897,R2LAT5QXKIZ9R6,Love it!,Does not blast your ear drums. I listened to one song and thought it was outside in the living room and not in my ears. I just love these pods. Highly recommend.,5,Dora S.,B0D66QZQ2Y,2024-07-17
898,R2SVYB8SIQZ6GC,Great value,Writing on behalf of DH who wanted these. He loves them. Says they are a great value and highly recommends them.,5,Loves to Knit,B0D66QZQ2Y,2024-07-21
899,R1WD3DDFE2SPYN,GREAT CLARITY AND RANGE,"This is a really great earphone. It has great range, I can still be on a call with my phone two rooms over. It’s lightweight and fits comfortably in my ear. It’s amazing for the price.",5,Jodie,B0D69969V1,2024-07-22
900,R3MGTZZQT75OUO,nice headset,This is a good headset.  The earpiece fits nicely on my ear.  The device connects to my phone via blue booth a ease.  Overall a good product.,5,chan jing,B0D69969V1,2024-07-21
901,R2B3K8HLYJXHX6,Very nice headset,My first time using this type of headset. I love the fit and clear sound. I think it's easy to use. thank you,5,Martin Ju,B0D69969V1,2024-07-17
902,R2KHXRGWBH57V4,Great Professional Grade Product!,"I needed a good Bluetooth headset to help me communicate when my hands were busy. This was a great solution. But, I wanted good quality and dependability. I have been using this for over a week, and it's great! Can't loose on using this product. Very Satisfied.",5,Michael,B0D69969V1,2024-07-19
903,R8HFJCKVJVZNS,Exceptional sound quality,"This Bluetooth headset delivers exceptional sound quality and comfort, making it perfect for long calls and music sessions. The features works brilliantly, ensuring clear communication even in noisy environments.",5,Paul and Johanna Mulbah,B0D69969V1,2024-07-13
